unix,open,high,low,close,Volume BTC,tradecount
1.58982E+12,9655.35,9657.86,9643,9651.01,432.48,1336
1.58982E+12,9700.5,9700.62,9691.65,9692.99,143.889,502
1.58981E+12,9701.14,9704.57,9701,9703.12,117.972,358
1.58981E+12,9713.75,9715,9711.16,9713.51,93.858,404
1.58981E+12,9654.96,9660,9654.12,9660,149.497,453
1.58981E+12,9657,9660,9650.69,9652.64,245.735,720
1.58981E+12,9659.81,9660,9657.01,9659.03,103.987,506
1.5898E+12,9626.99,9627.22,9625.87,9627.22,63.564,279
1.5898E+12,9654.9,9656.38,9652.03,9654.39,109.753,461
1.5898E+12,9643.21,9645,9636.73,9644.76,254.291,735
1.5898E+12,9619.87,9621,9603.05,9617,528.96,1496
1.5898E+12,9630.99,9631,9625,9628.23,145.075,463
1.5898E+12,9585.24,9586.49,9577.84,9585.01,191.36,548
1.58979E+12,9576,9576.71,9568,9568.43,123.443,440
1.58979E+12,9576.44,9594.02,9570.23,9590.41,506.395,1698
1.58979E+12,9776.06,9776.07,9763.56,9770.92,237.952,736
1.58979E+12,9757.99,9768,9755.63,9767.75,218.93,864
1.58979E+12,9797.84,9799.13,9790,9790.69,200.283,557
1.58979E+12,9766.92,9781,9766.91,9779.29,241.378,801
1.58978E+12,9797.5,9802.37,9788.83,9800,224.459,629
1.58978E+12,9872.13,9873.47,9865.19,9869.19,64.887,364
1.58978E+12,9865.44,9871.61,9865.17,9870.21,78.943,277
1.58978E+12,9884.01,9889.67,9879.42,9880,105.05,458
1.58978E+12,9868.53,9871.77,9863.36,9865.8,185.03,736
1.58977E+12,9858.76,9862.3,9857.49,9858.51,155.276,354
1.58977E+12,9859,9860.94,9854.87,9856.96,154.824,369
1.58977E+12,9889.29,9889.95,9851.98,9867.68,841.055,1892
1.58977E+12,9847.2,9857.04,9844.61,9851,215.343,906
1.58977E+12,9882.01,9894.89,9880.96,9887.6,246.574,948
1.58977E+12,9907.91,9928.14,9903,9924.25,415.281,1405
1.58976E+12,9771.65,9772,9766.07,9767,64.871,289
1.58976E+12,9763.27,9783.27,9760.87,9770.09,529.934,1213
1.58976E+12,9662.2,9676.18,9662,9674.48,121.875,535
1.58976E+12,9697.11,9697.5,9692.55,9693.51,77.146,381
1.58976E+12,9673.51,9676.15,9673.5,9675.19,68.229,277
1.58975E+12,9661.01,9664.09,9658.74,9660.47,87.657,410
1.58975E+12,9757,9766.99,9756.75,9766.4,81.908,486
1.58975E+12,9764.08,9767.96,9760.7,9767.13,96.859,431
1.58975E+12,9750.3,9750.58,9750,9750,28.248,151
1.58975E+12,9733.25,9735.99,9731,9735.15,68.35,240
1.58975E+12,9777.94,9779.66,9772.08,9778.99,103.659,401
1.58974E+12,9755.01,9755.14,9748.66,9753.73,77.011,288
1.58974E+12,9752.5,9753.25,9747.54,9747.54,60.99,280
1.58974E+12,9740,9743.99,9730.22,9738.31,271.212,841
1.58974E+12,9760,9764.82,9759.9,9764.82,61.491,289
1.58974E+12,9750.16,9755.53,9748.84,9755.53,144.249,519
1.58973E+12,9721.73,9734,9721.73,9729.53,152.349,602
1.58973E+12,9784.99,9786.28,9779.49,9781.28,126.945,516
1.58973E+12,9801.99,9806.4,9801.99,9806.03,131.821,599
1.58973E+12,9831.18,9833,9817.06,9821.86,282.173,813
1.58973E+12,9787.99,9791.9,9785.99,9791.45,236.15,704
1.58973E+12,9739.2,9750,9739,9749.5,253.147,783
1.58972E+12,9737.3,9740,9735.62,9739.25,101.586,461
1.58972E+12,9721.95,9722,9716.85,9718.79,84.726,410
1.58972E+12,9721.18,9730,9720.39,9728.96,190.541,791
1.58972E+12,9696.33,9710,9692.59,9709.5,274.67,1014
1.58972E+12,9526.05,9526.05,9516.18,9518.97,159.463,556
1.58971E+12,9494.1,9504.99,9492,9502.45,114.205,433
1.58971E+12,9529.52,9529.74,9526.12,9529.01,71.023,297
1.58971E+12,9519.82,9519.83,9515.93,9518.34,71.012,352
1.58971E+12,9490.5,9491.09,9483.5,9485.35,100.643,418
1.58971E+12,9473.17,9477.85,9472.88,9477,85.537,399
1.58971E+12,9487.01,9494.73,9486.01,9489.09,192.964,519
1.5897E+12,9494.88,9503.75,9494.66,9500.78,216.456,660
1.5897E+12,9534,9542.55,9532.15,9538.89,115.366,562
1.5897E+12,9513.46,9518.98,9513.37,9513.53,123.528,387
1.5897E+12,9539.78,9542.96,9539.78,9541.19,35.257,171
1.5897E+12,9521.86,9522.54,9518.74,9519.54,29.717,168
1.5897E+12,9496.39,9498.6,9494.5,9498.6,124.662,459
1.58969E+12,9511.7,9512.99,9506.43,9508.03,45.784,232
1.58969E+12,9504.99,9512.25,9504,9509.7,110.078,229
1.58969E+12,9534.67,9537,9533.89,9535.78,33.303,278
1.58969E+12,9539.63,9542.22,9536.96,9539.99,86.191,317
1.58969E+12,9522.95,9526.23,9522.02,9522.74,39.734,255
1.58968E+12,9518.41,9519.85,9514,9515.23,38.713,240
1.58968E+12,9526.54,9533.27,9522.64,9526.54,143.613,492
1.58968E+12,9481.93,9482.91,9478.64,9482.91,86.634,332
1.58968E+12,9514.27,9516,9500,9504.91,337.477,995
1.58968E+12,9475.85,9479.8,9468.94,9479.8,267.39,592
1.58968E+12,9396.93,9399.99,9393.88,9397.4,125.781,611
1.58967E+12,9385.13,9386.49,9374.19,9380,93.259,313
1.58967E+12,9414.59,9415,9412,9415,49.435,237
1.58967E+12,9426.28,9427.42,9409,9414.01,168.868,688
1.58967E+12,9385,9387.23,9382.8,9383.6,54.837,349
1.58967E+12,9381,9382,9380.75,9381.95,44.039,190
1.58966E+12,9376.5,9378.02,9365,9366.53,111.022,517
1.58966E+12,9377.92,9384,9376.94,9384,101.023,391
1.58966E+12,9337.87,9342.27,9335.67,9339,168.567,535
1.58966E+12,9327.83,9331.78,9326.13,9330,58.112,270
1.58966E+12,9320,9320,9315.12,9315.77,62.416,249
1.58966E+12,9296.99,9297.59,9291.2,9292.33,73.003,262
1.58965E+12,9307.61,9311.58,9291.59,9302.35,474.28,1666
1.58965E+12,9340.19,9340.19,9328.48,9334.47,135.785,511
1.58965E+12,9351.31,9355.72,9347,9354.54,109.388,394
1.58965E+12,9349.47,9380,9346.97,9380,425.726,1255
1.58965E+12,9378.75,9379.82,9360,9363.46,455.879,1132
1.58964E+12,9360.08,9378.68,9360,9377.83,514.128,1225
1.58964E+12,9419.99,9420,9412.94,9415.01,77.136,408
1.58964E+12,9421.2,9426.9,9421.19,9424.7,151.284,355
1.58964E+12,9441.43,9441.45,9430.11,9430.12,121.885,627
1.58964E+12,9451.99,9455,9451.8,9454.1,38.864,258
1.58964E+12,9438.71,9443.44,9437,9439.26,160.197,514
1.58963E+12,9473.93,9476.99,9473.68,9475.5,45.049,195
1.58963E+12,9481.85,9485.91,9467,9482.65,591.875,1416
1.58963E+12,9396.92,9398,9395.1,9398,35.428,239
1.58963E+12,9426,9426.39,9422.18,9424.56,41.014,251
1.58963E+12,9447.99,9448.99,9438.83,9441.76,158.021,617
1.58962E+12,9398.21,9404.93,9398.2,9401.94,60.549,322
1.58962E+12,9399.82,9410.73,9399.82,9407.99,277.586,748
1.58962E+12,9372.67,9383.12,9372.37,9380.55,211.619,689
1.58962E+12,9415,9416.47,9412.63,9415.31,45.002,214
1.58962E+12,9400.01,9403.9,9399.01,9403.89,57.605,361
1.58962E+12,9388.82,9404.06,9384.47,9388.81,373.693,1180
1.58961E+12,9457.94,9465,9451.94,9461.86,245.467,593
1.58961E+12,9474.99,9475.8,9464.05,9464.51,116.602,436
1.58961E+12,9460.79,9466,9459,9459.01,204.407,551
1.58961E+12,9453.65,9457.11,9446.39,9454.33,142.034,449
1.58961E+12,9554.16,9558.3,9543.5,9543.5,222.957,646
1.58961E+12,9467.5,9484.77,9467.5,9484.1,743.012,1135
1.5896E+12,9439.09,9439.45,9433.96,9436.44,115.662,318
1.5896E+12,9409.56,9413.55,9408.05,9410.4,82.051,306
1.5896E+12,9404.42,9408,9404.42,9405.85,26.353,424
1.5896E+12,9421.98,9424.52,9421,9424.13,116.137,438
1.5896E+12,9396.01,9403.02,9396.01,9402.57,72.96,408
1.58959E+12,9419.16,9419.37,9412.99,9414.58,100.051,316
1.58959E+12,9403.5,9403.51,9392.99,9393.42,128.57,599
1.58959E+12,9384.81,9385,9365,9366.01,318.049,869
1.58959E+12,9278.53,9280,9275.28,9279.69,203.06,738
1.58959E+12,9267.29,9296.43,9266.43,9294.85,575.466,1099
1.58959E+12,9378.58,9384.72,9378.44,9382.81,98.437,323
1.58958E+12,9369.8,9381.48,9367.18,9373.99,177.7,575
1.58958E+12,9431.93,9438,9430.49,9436.12,101.75,542
1.58958E+12,9434.94,9449.51,9418.17,9423.4,467.381,1673
1.58958E+12,9377.82,9429.97,9373.79,9403.16,1578.813,3945
1.58958E+12,9228.65,9233,9226,9231.87,119.472,463
1.58957E+12,9383.43,9383.98,9364.42,9365.65,171.783,430
1.58957E+12,9378.04,9380.36,9352.58,9354.89,338.611,890
1.58957E+12,9419.46,9422.28,9403,9406,392.736,1154
1.58957E+12,9500.09,9500.09,9492,9495.73,218.086,434
1.58957E+12,9510,9513.4,9510,9510.07,53.768,291
1.58957E+12,9462.17,9466,9458.54,9464.4,52.778,248
1.58956E+12,9493.82,9500,9486.89,9487.49,168.234,486
1.58956E+12,9479.32,9484.14,9478.01,9480,154.44,383
1.58956E+12,9480.34,9500,9477.96,9497.17,363.779,1053
1.58956E+12,9446.87,9453,9440,9448.34,259.337,676
1.58956E+12,9487.42,9490.43,9470,9477.66,611.68,1521
1.58955E+12,9573.31,9573.41,9564,9567.12,108.557,398
1.58955E+12,9580.87,9582.99,9570.71,9571.76,226.63,598
1.58955E+12,9536.84,9544.8,9536,9542.38,56.445,299
1.58955E+12,9559.96,9565.37,9553.43,9562.7,181.019,577
1.58955E+12,9548.66,9548.66,9530.68,9537.73,362.529,1009
1.58955E+12,9552.99,9559.11,9547.82,9548.43,74.946,418
1.58954E+12,9603.82,9604.89,9591,9592.87,118.668,322
1.58954E+12,9634.51,9636,9624.33,9627.11,180.501,601
1.58954E+12,9602.99,9602.99,9593,9596.63,196.204,449
1.58954E+12,9543.29,9547.47,9540,9547.47,178.715,458
1.58954E+12,9601.86,9603.92,9598,9599.32,90.956,351
1.58953E+12,9629.22,9637.4,9629.07,9637.06,103.599,350
1.58953E+12,9635.75,9636,9623.18,9630,237.759,723
1.58953E+12,9628.2,9643.6,9623.82,9637.69,449.488,1179
1.58953E+12,9704.04,9705,9680.09,9680.09,568.121,1334
1.58953E+12,9601.53,9616,9597.38,9615.17,184.846,688
1.58953E+12,9520.45,9529,9519.95,9527.85,91.843,329
1.58952E+12,9528.56,9536.38,9528.47,9534.94,70.798,392
1.58952E+12,9495.99,9499.19,9492.26,9496,129.566,381
1.58952E+12,9412.21,9427,9411.52,9420.1,333.2,874
1.58952E+12,9475.57,9476.4,9437.95,9448.46,848.728,2022
1.58952E+12,9497.21,9500,9494.69,9498.71,83.897,236
1.58952E+12,9487,9487,9470.23,9470.91,195.353,543
1.58951E+12,9489.24,9500,9460,9489.16,1858.642,3834
1.58951E+12,9485.21,9499.81,9476.26,9498.26,574.383,1425
1.58951E+12,9634.07,9635.79,9615.37,9621.79,168.379,703
1.58951E+12,9724.84,9736.41,9720,9732.34,274.242,699
1.58951E+12,9761.73,9762.77,9756.11,9756.11,57.765,369
1.5895E+12,9759.01,9762.85,9758,9760.34,123.608,394
1.5895E+12,9737.99,9744.53,9737.99,9743.66,48.012,268
1.5895E+12,9784.01,9784.82,9764.23,9774.01,324.973,935
1.5895E+12,9799.7,9807.24,9798.12,9806.51,148.774,491
1.5895E+12,9750,9760,9743.94,9747.36,174.798,497
1.5895E+12,9763.77,9766.27,9755.44,9756.84,142.407,593
1.58949E+12,9772,9775,9769.94,9773.08,214.677,703
1.58949E+12,9652.77,9660,9652.71,9658.28,71.433,388
1.58949E+12,9655.84,9659.43,9645.3,9647.18,167.493,536
1.58949E+12,9814.39,9814.39,9774.18,9785.55,1153.643,2906
1.58949E+12,9684,9689.23,9673.08,9673.1,210.68,777
1.58948E+12,9687.44,9689.46,9681.64,9681.65,180.513,595
1.58948E+12,9670,9670,9661.57,9665.71,194.828,556
1.58948E+12,9640.8,9641.87,9630.58,9635.64,277.753,680
1.58948E+12,9620.49,9626.6,9620,9624.97,147.596,431
1.58948E+12,9659.11,9669.12,9657.13,9660.96,241.863,678
1.58948E+12,9667.04,9670,9660,9663.61,120.756,409
1.58947E+12,9661.26,9676.49,9661,9674.85,188.669,532
1.58947E+12,9733.59,9733.65,9725,9733.65,189.306,604
1.58947E+12,9705.38,9725,9705.38,9723.5,491.427,1040
1.58947E+12,9712.57,9718.34,9701.67,9702.11,243.373,938
1.58947E+12,9722.35,9726,9715.04,9718.71,285.324,809
1.58946E+12,9604.94,9619.44,9604.78,9612.31,344.614,745
1.58946E+12,9643,9644.53,9635,9637.26,196.481,785
1.58946E+12,9596.65,9597.43,9575.01,9579.61,474.366,1052
1.58946E+12,9636.31,9639.61,9630,9633.65,130.15,577
1.58946E+12,9672.08,9698,9670.21,9697.18,695.469,1464
1.58946E+12,9738.63,9756,9737.38,9750.32,364.038,1003
1.58945E+12,9643.72,9659,9642.48,9656.21,205.152,698
1.58945E+12,9711.06,9712.42,9686,9690.01,581.74,1584
1.58945E+12,9771.21,9772.98,9746.93,9765.44,1381.681,3094
1.58945E+12,9731.66,9735,9720,9729.69,558.673,1539
1.58945E+12,9603.99,9610,9595,9603.58,362.561,1233
1.58944E+12,9509.7,9525,9508.24,9518.97,388.379,1226
1.58944E+12,9529.41,9537.14,9513.67,9518.51,789.821,1569
1.58944E+12,9476,9477.46,9465,9475.49,325.766,1097
1.58944E+12,9449.06,9449.47,9442,9444.51,134.943,475
1.58944E+12,9442.75,9450,9440.52,9449.9,339.998,807
1.58944E+12,9425,9433.52,9424.46,9428.01,358.512,979
1.58943E+12,9329.19,9346,9319,9332.71,827.274,2115
1.58943E+12,9321.95,9324.99,9318.76,9319.15,45.596,247
1.58943E+12,9310.98,9315,9310.77,9313.04,71.046,256
1.58943E+12,9346.49,9348.7,9342.35,9347.57,155.641,554
1.58943E+12,9321.69,9328.51,9321.68,9327.27,92.734,481
1.58943E+12,9322.76,9324.59,9320.33,9322.48,53.685,442
1.58942E+12,9279.99,9283.83,9279.99,9282.3,33.402,315
1.58942E+12,9290.79,9292,9270.06,9273.82,256.578,844
1.58942E+12,9305.32,9310,9305.32,9307.08,49.713,361
1.58942E+12,9295.5,9300,9294.45,9295.01,63.913,466
1.58942E+12,9345.47,9347.45,9336,9341.07,161.403,480
1.58941E+12,9290.25,9294.78,9286.85,9286.85,123.666,340
1.58941E+12,9318.44,9318.44,9309,9311.94,139.634,501
1.58941E+12,9286,9312.89,9280,9310.43,583.523,1279
1.58941E+12,9330.27,9333,9325.4,9327.46,62.626,285
1.58941E+12,9327.55,9348.97,9325.54,9346.01,406.785,1143
1.58941E+12,9375,9375.62,9346,9363.61,674.492,1978
1.5894E+12,9293.73,9298,9286.21,9296.22,421.124,816
1.5894E+12,9270.43,9281.82,9267.85,9277.99,231.537,860
1.5894E+12,9133.5,9140,9133.08,9139.99,166.714,548
1.5894E+12,9077.77,9077.77,9076.32,9077.77,11.177,183
1.5894E+12,9071.45,9075,9070.42,9071.88,101.586,378
1.58939E+12,9077.61,9078.61,9076.39,9076.39,28.546,178
1.58939E+12,9078.1,9078.18,9071.38,9076.81,151.486,515
1.58939E+12,9072.55,9078,9072.55,9074,126.519,498
1.58939E+12,9102.75,9109.66,9100.94,9103.34,244.603,841
1.58939E+12,9099.2,9099.33,9078,9078.78,372.204,1092
1.58939E+12,9110.47,9117,9108.09,9116.78,135.414,538
1.58938E+12,9106.98,9114,9105.89,9112.27,98.337,525
1.58938E+12,9061.98,9072,9061.98,9071.74,158.57,577
1.58938E+12,9098.49,9108.95,9097.37,9107.51,170.075,649
1.58938E+12,9070.16,9072.62,9068,9070.58,113.176,300
1.58938E+12,9092.71,9094.13,9080,9089.1,336.848,886
1.58937E+12,9087.49,9087.49,9067,9076.99,837.986,2364
1.58937E+12,9019.99,9020,9015.62,9019,115.256,369
1.58937E+12,9013.19,9025,9011.28,9021.19,429.656,1042
1.58937E+12,8948.34,8958.62,8946.59,8956.68,175.154,605
1.58937E+12,8946.87,8950,8941.52,8944.2,407.365,768
1.58937E+12,8912.51,8915,8911,8911.01,51.969,249
1.58936E+12,8922.51,8924.55,8920.25,8922.57,73.591,342
1.58936E+12,8900.65,8906.82,8900.24,8905,88.926,397
1.58936E+12,8900.49,8915.52,8899,8914.36,258.098,780
1.58936E+12,8878.43,8883.4,8876,8879.25,129.344,615
1.58936E+12,8884.76,8884.92,8877.77,8878.18,88.89,424
1.58935E+12,8890,8894.84,8887.59,8888,89.727,329
1.58935E+12,8909.37,8914,8907.24,8907.24,103.871,455
1.58935E+12,8908.75,8909.27,8898.03,8904.26,144.826,455
1.58935E+12,8884.84,8886.54,8881.88,8886.06,49.426,355
1.58935E+12,8906.36,8906.75,8899.5,8905.69,102.279,389
1.58935E+12,8919,8920.01,8915.5,8917.04,71.989,384
1.58934E+12,8886.81,8890.59,8886.8,8887.73,66.777,342
1.58934E+12,8894.73,8903.73,8893.72,8900.43,174.768,604
1.58934E+12,8912.54,8917.5,8912.54,8914.19,60.35,335
1.58934E+12,8930.59,8930.59,8923.38,8929.01,89.081,387
1.58934E+12,8920.56,8922.32,8919.06,8921.81,53.284,296
1.58934E+12,8932.18,8932.18,8923.55,8924.83,214.15,560
1.58933E+12,8913.44,8918,8908.22,8915.88,133.867,415
1.58933E+12,8924,8935,8923.51,8930.02,165.639,663
1.58933E+12,8882.31,8889.09,8880.01,8888.03,106.606,440
1.58933E+12,8783.88,8796.99,8783.88,8795.62,164.894,612
1.58933E+12,8793.05,8795.94,8786.88,8795.23,107.774,449
1.58932E+12,8815,8815.89,8810,8814.85,90.983,269
1.58932E+12,8784.7,8785,8774.28,8775.53,166.278,482
1.58932E+12,8778.37,8780.89,8765.67,8766.12,193.109,602
1.58932E+12,8811.96,8819.68,8811.96,8814.59,167.939,559
1.58932E+12,8824.72,8824.73,8819.88,8821.5,97.429,366
1.58932E+12,8782.73,8782.79,8778.08,8780.55,101.99,391
1.58931E+12,8836.11,8848.36,8835,8838,341.674,852
1.58931E+12,8906.75,8909.24,8906,8907.3,39.722,227
1.58931E+12,8887.44,8890.38,8885.68,8889.68,66.311,297
1.58931E+12,8879,8879.31,8873.3,8877.19,92.485,355
1.58931E+12,8869.57,8875,8860,8870.87,380.197,783
1.5893E+12,8928.3,8934,8916,8922.29,322.247,1119
1.5893E+12,8914,8923.01,8913.57,8922.94,99.63,391
1.5893E+12,8933.36,8940,8932.45,8934,279.246,740
1.5893E+12,8873.42,8882.99,8873.15,8876.28,247.946,692
1.5893E+12,8895,8899.29,8888.29,8889.85,217.224,764
1.5893E+12,8878.09,8878.94,8864.04,8869.26,305.339,809
1.58929E+12,8867,8869.79,8860.51,8868.23,281.701,752
1.58929E+12,8739.77,8741.9,8732.3,8738.09,240.899,617
1.58929E+12,8727.31,8737.25,8724.04,8733.96,266.29,948
1.58929E+12,8769.4,8775.6,8768.72,8769.9,181.064,604
1.58929E+12,8762.57,8764.78,8760.4,8762.96,53.146,312
1.58928E+12,8777.29,8784,8770.04,8782.05,207.45,651
1.58928E+12,8738.04,8746.26,8733.62,8743.69,220.891,672
1.58928E+12,8771.66,8775.64,8770.46,8775.4,82.004,303
1.58928E+12,8760.73,8764.62,8754,8754,148.714,623
1.58928E+12,8781.06,8785.85,8777.6,8778.78,162.516,468
1.58928E+12,8757.68,8769.73,8757.68,8769.31,209.775,810
1.58927E+12,8736.86,8737.94,8724.55,8727.67,139.814,431
1.58927E+12,8745.44,8750,8737.96,8747.48,281.075,962
1.58927E+12,8657.9,8657.9,8650,8654.07,118.28,512
1.58927E+12,8672.22,8676.24,8669.02,8670.51,164.144,567
1.58927E+12,8699.44,8703.43,8693.27,8695.94,156.012,586
1.58926E+12,8681.79,8694.34,8651.91,8660.89,1073.97,2545
1.58926E+12,8734.63,8737.79,8730,8734.43,123.608,495
1.58926E+12,8739.45,8739.46,8725.6,8728.64,186.315,606
1.58926E+12,8704.5,8709.62,8704.3,8707.46,68.494,306
1.58926E+12,8689.15,8689.3,8682,8685.29,52.427,256
1.58926E+12,8719.39,8720.72,8715,8718.33,91.551,442
1.58925E+12,8683.6,8683.85,8676.29,8678.01,180.739,578
1.58925E+12,8658.01,8658.08,8619.54,8623.91,818.536,1923
1.58925E+12,8614.44,8615.57,8608.41,8613.11,81.951,452
1.58925E+12,8615.2,8617.59,8614,8615.05,48.201,240
1.58925E+12,8591.97,8594.76,8589.38,8594.48,74.206,303
1.58925E+12,8594.07,8603.96,8593.12,8603.94,139.722,443
1.58924E+12,8641.75,8654.16,8641.07,8651.11,121.914,596
1.58924E+12,8593.91,8614.74,8593.51,8609.5,325.384,904
1.58924E+12,8528.99,8529,8521.54,8524.83,112.111,523
1.58924E+12,8577.82,8590.77,8574.15,8586,174.143,523
1.58924E+12,8540.99,8554.7,8531.41,8550.51,214.495,824
1.58923E+12,8568.09,8569.19,8556.49,8557.97,144.631,557
1.58923E+12,8634.68,8640.97,8630.5,8640.63,182.892,877
1.58923E+12,8646.72,8646.85,8611,8613.69,495.245,1419
1.58923E+12,8615.33,8620.4,8590,8607.51,824.489,2996
1.58923E+12,8705.69,8744.17,8704.94,8716.54,944.595,2875
1.58923E+12,8537.73,8579,8537.73,8569.37,883.541,2643
1.58922E+12,8586.83,8607,8562,8584.57,1607.909,3564
1.58922E+12,8357.81,8458.67,8355.03,8440.35,2408.944,4831
1.58922E+12,8507.3,8508.26,8422,8450.04,3515.586,8092
1.58922E+12,8567.71,8579.2,8555,8566.2,493.538,1620
1.58922E+12,8587.29,8617.64,8580,8616.16,964.799,2405
1.58921E+12,8877.42,8881.44,8871.71,8877.69,149.057,611
1.58921E+12,8866.36,8874.03,8862.16,8862.16,220.973,703
1.58921E+12,8926.28,8926.5,8912.97,8915.61,153.224,707
1.58921E+12,8892.55,8892.68,8862.3,8863.03,533.226,1734
1.58921E+12,8899.21,8900.29,8890,8894.23,182.09,641
1.58921E+12,8833.5,8842.43,8832.37,8837.12,194.098,744
1.5892E+12,8806.39,8824.89,8803.65,8819.84,802.645,2386
1.5892E+12,8898,8901.51,8867.25,8890.94,760.745,2133
1.5892E+12,9070.01,9109,9070,9095.06,2158.195,4578
1.5892E+12,8916.36,8929.73,8907.6,8923.37,1098.759,2648
1.5892E+12,8821.2,8830,8820,8823.99,203.478,748
1.58919E+12,8807.44,8809.76,8793.39,8800.01,440.943,1235
1.58919E+12,8666.4,8681.98,8665.85,8676.35,363.417,953
1.58919E+12,8528.71,8528.71,8511.21,8512.72,342.724,1149
1.58919E+12,8599,8599,8585,8589.69,229.361,540
1.58919E+12,8625.01,8630,8620.98,8624.26,170.347,413
1.58919E+12,8616.97,8616.97,8575.35,8580.52,1154.35,2817
1.58918E+12,8671.25,8672.63,8662.87,8668.5,153.956,517
1.58918E+12,8677.5,8677.85,8656.43,8663.61,512.993,1535
1.58918E+12,8678.49,8684.31,8677.29,8682.64,81.527,343
1.58918E+12,8724.91,8727.49,8714.51,8719.61,207.234,623
1.58918E+12,8676.1,8680,8675,8677.17,67.094,296
1.58917E+12,8662.21,8666.11,8646.15,8652.11,208.136,682
1.58917E+12,8642.53,8646.56,8616.66,8619.25,723.885,1912
1.58917E+12,8703.4,8705,8695,8699.16,228.46,614
1.58917E+12,8702.47,8703.75,8688.51,8692.66,120.542,500
1.58917E+12,8709.43,8720.65,8708.15,8717.54,198.228,567
1.58917E+12,8745,8748.41,8745,8745.61,51.272,207
1.58916E+12,8743.93,8750,8742.75,8747.53,207.298,617
1.58916E+12,8708.25,8712.83,8704.3,8711.51,157.718,460
1.58916E+12,8713.9,8716.85,8705.18,8708.21,302.86,584
1.58916E+12,8753.99,8764.56,8753.99,8761.16,196.875,772
1.58916E+12,8768.76,8772.28,8762,8769.98,208.886,636
1.58916E+12,8743.99,8759.2,8743.61,8751.71,220.936,841
1.58915E+12,8651.98,8672.16,8641,8654.4,1037.98,2611
1.58915E+12,8768.6,8778.28,8767.28,8776.79,169.018,592
1.58915E+12,8739.23,8741.24,8710.13,8721.19,327.243,1070
1.58915E+12,8726.8,8727.42,8725.49,8726.73,49.757,215
1.58915E+12,8700.87,8714.46,8700.33,8709.13,250.075,745
1.58914E+12,8716.29,8720,8696.58,8697.26,157.125,639
1.58914E+12,8726.6,8727.69,8717.33,8722.76,165.385,623
1.58914E+12,8534.78,8550,8533.62,8545,205.988,677
1.58914E+12,8522.38,8526.35,8520.21,8522.93,76.264,288
1.58914E+12,8500.39,8504.08,8496.58,8501.9,107.373,469
1.58914E+12,8495.59,8507.63,8492,8502.88,271.511,890
1.58913E+12,8510.99,8519.19,8510.99,8518.44,114.462,508
1.58913E+12,8516.65,8538,8513.47,8523,765.479,2154
1.58913E+12,8386.54,8413.24,8350,8400.7,2679.489,6102
1.58913E+12,8588.35,8600.87,8583,8595.39,580.394,1814
1.58913E+12,8634.9,8635.58,8627.17,8634.2,147.833,573
1.58912E+12,8712.71,8719.96,8700.6,8713.89,390.264,1505
1.58912E+12,8650.61,8676.11,8648.81,8654.16,766.79,2479
1.58912E+12,8752.53,8753,8739.78,8748.47,378.86,807
1.58912E+12,8776.62,8782.99,8773,8774.18,216.868,654
1.58912E+12,8782.38,8816.72,8781.29,8803.28,1261.486,2923
1.58912E+12,8717.41,8718.34,8705,8714.84,200.731,625
1.58911E+12,8757.91,8771.33,8757.91,8765.01,277.357,930
1.58911E+12,8733.28,8739,8727.83,8737.97,186.461,650
1.58911E+12,8703,8719.4,8679.41,8713.85,1603.035,3652
1.58911E+12,8808.01,8816.72,8807.95,8816.68,126.291,546
1.58911E+12,8767.99,8769.33,8754.02,8759.66,142.234,533
1.5891E+12,8810.05,8810.95,8809.24,8809.24,42.965,240
1.5891E+12,8826.37,8826.99,8803.8,8815.77,684.064,1283
1.5891E+12,8814.79,8827.02,8813,8820.82,272.571,669
1.5891E+12,8812.74,8820,8800.6,8818.35,286.205,1011
1.5891E+12,8804.79,8831.28,8804,8812.79,988.287,2332
1.5891E+12,8730.18,8752.17,8729.67,8749.65,857.425,1839
1.58909E+12,8609,8609,8591.76,8597.85,342.42,1112
1.58909E+12,8600.98,8600.98,8581.3,8591.39,381.905,886
1.58909E+12,8635,8635,8629.01,8629.01,113.746,345
1.58909E+12,8603.74,8611.28,8602.87,8609,66.663,380
1.58909E+12,8513.15,8519.01,8510,8516.11,99.777,471
1.58908E+12,8564.6,8565.61,8542,8542.94,562.222,1618
1.58908E+12,8631.08,8636.69,8624.01,8630.48,175.737,497
1.58908E+12,8583.39,8604.1,8579,8598.85,357.064,1056
1.58908E+12,8667.01,8667.52,8656.09,8658.47,165.731,587
1.58908E+12,8663.62,8681.61,8660.84,8671.95,483.414,1386
1.58908E+12,8687.46,8719,8685.11,8697.45,852.794,2359
1.58907E+12,8758.39,8766.66,8745.79,8746.09,660.901,2030
1.58907E+12,8634.18,8648,8532.74,8623.4,3712.392,9131
1.58907E+12,8585,8675.86,8487.28,8516.89,5940.708,11922
1.58907E+12,9550.12,9570,9546.13,9566.36,375.388,941
1.58907E+12,9628.25,9631.46,9625.45,9625.99,98.768,256
1.58907E+12,9612.2,9624.88,9612.19,9620.91,187.813,712
1.58906E+12,9642.22,9648.81,9633,9647.33,276.864,817
1.58906E+12,9625.16,9632.6,9621,9621,150.26,570
1.58906E+12,9634.12,9643.23,9630,9636.02,353.541,1219
1.58906E+12,9658.94,9658.95,9649.64,9652.63,187.861,623
1.58906E+12,9773.54,9776.71,9768.29,9771.39,142.343,610
